1.000000000000000021e-03	1.336099797342878981e-01
2.000000000000000042e-03	6.680498986714394904e-02
3.000000000000000062e-03	4.453665991142929936e-02
4.000000000000000083e-03	3.340249493357197452e-02
5.000000000000000104e-03	2.672199594685758031e-02
6.000000000000000125e-03	2.226832995571464968e-02
7.000000000000000146e-03	1.908713996204112681e-02
8.000000000000000167e-03	1.670124746678598726e-02
8.999999999999999320e-03	1.484555330380976645e-02
1.000000000000000021e-02	1.336099797342879016e-02
1.099999999999999936e-02	1.214636179402617255e-02
1.200000000000000025e-02	1.113416497785732484e-02
1.299999999999999940e-02	1.027769074879137691e-02
1.400000000000000029e-02	9.543569981020563406e-03
1.499999999999999944e-02	8.907331982285859526e-03
1.600000000000000033e-02	8.350623733392993631e-03
1.700000000000000122e-02	7.859410572605170578e-03
1.799999999999999864e-02	7.422776651904883227e-03
1.899999999999999953e-02	7.032104196541467955e-03
2.000000000000000042e-02	6.680498986714395078e-03
2.100000000000000130e-02	6.362379987347042271e-03
2.199999999999999872e-02	6.073180897013086277e-03
2.299999999999999961e-02	5.809129553664691033e-03
2.400000000000000050e-02	5.567082488928662420e-03
2.500000000000000139e-02	5.344399189371516409e-03
2.599999999999999881e-02	5.138845374395688455e-03
2.699999999999999969e-02	4.948517767936588818e-03
2.800000000000000058e-02	4.771784990510281703e-03
2.900000000000000147e-02	4.607240680492685932e-03
2.999999999999999889e-02	4.453665991142929763e-03
3.099999999999999978e-02	4.309999346267351719e-03
3.200000000000000067e-02	4.175311866696496815e-03
3.300000000000000155e-02	4.048787264675390851e-03
3.400000000000000244e-02	3.929705286302585289e-03
3.500000000000000333e-02	3.817427992408225449e-03
3.599999999999999728e-02	3.711388325952441614e-03
3.699999999999999817e-02	3.611080533359132486e-03
3.799999999999999906e-02	3.516052098270733978e-03
3.899999999999999994e-02	3.425896916263792159e-03
4.000000000000000083e-02	3.340249493357197539e-03
4.100000000000000172e-02	3.258779993519217259e-03
4.200000000000000261e-02	3.181189993673521135e-03
4.299999999999999656e-02	3.107208831029951209e-03
4.399999999999999745e-02	3.036590448506543138e-03
4.499999999999999833e-02	2.969110660761953464e-03
4.599999999999999922e-02	2.904564776832345516e-03
4.700000000000000011e-02	2.842765526261444714e-03
4.800000000000000100e-02	2.783541244464331210e-03
4.900000000000000189e-02	2.726734280291589606e-03
5.000000000000000278e-02	2.672199594685758205e-03
5.099999999999999672e-02	2.619803524201723671e-03
5.199999999999999761e-02	2.569422687197844227e-03
5.299999999999999850e-02	2.520943013854488619e-03
5.399999999999999939e-02	2.474258883968294409e-03
5.500000000000000028e-02	2.429272358805234337e-03
5.600000000000000117e-02	2.385892495255140851e-03
5.700000000000000205e-02	2.344034732180489463e-03
5.800000000000000294e-02	2.303620340246342966e-03
5.899999999999999689e-02	2.264575927699795030e-03
5.999999999999999778e-02	2.226832995571464881e-03
6.099999999999999867e-02	2.190327536627670411e-03
6.199999999999999956e-02	2.154999673133675860e-03
6.300000000000000044e-02	2.120793329115681046e-03
6.400000000000000133e-02	2.087655933348248408e-03
6.500000000000000222e-02	2.055538149758275642e-03
6.600000000000000311e-02	2.024393632337695426e-03
6.700000000000000400e-02	1.994178802004296838e-03
6.800000000000000488e-02	1.964852643151292644e-03
6.900000000000000577e-02	1.936376517888230417e-03
7.000000000000000666e-02	1.908713996204112725e-03
7.099999999999999367e-02	1.881830700482928307e-03
7.199999999999999456e-02	1.855694162976220807e-03
7.299999999999999545e-02	1.830273694990245141e-03
7.399999999999999634e-02	1.805540266679566243e-03
7.499999999999999722e-02	1.781466396457172209e-03
7.599999999999999811e-02	1.758026049135366989e-03
7.699999999999999900e-02	1.735194542003738998e-03
7.799999999999999989e-02	1.712948458131896079e-03
7.900000000000000078e-02	1.691265566256808760e-03
8.000000000000000167e-02	1.670124746678598769e-03
8.100000000000000255e-02	1.649505922645529534e-03
8.200000000000000344e-02	1.629389996759608630e-03
8.300000000000000433e-02	1.609758791979372470e-03
8.400000000000000522e-02	1.590594996836760568e-03
8.500000000000000611e-02	1.571882114521034072e-03
8.599999999999999312e-02	1.553604415514975605e-03
8.699999999999999400e-02	1.535746893497562122e-03
8.799999999999999489e-02	1.518295224253271569e-03
8.899999999999999578e-02	1.501235727351549502e-03
8.999999999999999667e-02	1.484555330380976732e-03
9.099999999999999756e-02	1.468241535541625490e-03
9.199999999999999845e-02	1.452282388416172758e-03
9.299999999999999933e-02	1.436666448755783906e-03
9.400000000000000022e-02	1.421382763130722357e-03
9.500000000000000111e-02	1.406420839308293678e-03
9.600000000000000200e-02	1.391770622232165605e-03
9.700000000000000289e-02	1.377422471487504095e-03
9.800000000000000377e-02	1.363367140145794803e-03
9.900000000000000466e-02	1.349595754891797167e-03
1.000000000000000056e-01	1.336099797342879102e-03
1.010000000000000064e-01	1.322871086478098106e-03
1.019999999999999934e-01	1.309901762100861835e-03
1.029999999999999943e-01	1.297184269264930936e-03
1.039999999999999952e-01	1.284711343598922114e-03
1.049999999999999961e-01	1.272475997469408628e-03
1.059999999999999970e-01	1.260471506927244309e-03
1.069999999999999979e-01	1.248691399385868034e-03
1.079999999999999988e-01	1.237129441984147205e-03
1.089999999999999997e-01	1.225779630589797367e-03
1.100000000000000006e-01	1.214636179402617169e-03
1.110000000000000014e-01	1.203693511119710829e-03
1.120000000000000023e-01	1.192946247627570426e-03
1.130000000000000032e-01	1.182389201188388484e-03
1.140000000000000041e-01	1.172017366090244731e-03
1.150000000000000050e-01	1.161825910732938293e-03
1.160000000000000059e-01	1.151810170123171483e-03
1.170000000000000068e-01	1.141965638754597603e-03
1.179999999999999938e-01	1.132287963849897515e-03
1.189999999999999947e-01	1.122772938943595797e-03
1.199999999999999956e-01	1.113416497785732441e-03
1.209999999999999964e-01	1.104214708547833967e-03
1.219999999999999973e-01	1.095163768313835205e-03
1.229999999999999982e-01	1.086259997839739231e-03
1.239999999999999991e-01	1.077499836566837930e-03
1.250000000000000000e-01	1.068879837874303152e-03
1.260000000000000009e-01	1.060396664557840523e-03
1.270000000000000018e-01	1.052047084521951902e-03
1.280000000000000027e-01	1.043827966674124204e-03
1.290000000000000036e-01	1.035736277009983736e-03
1.300000000000000044e-01	1.027769074879137821e-03
1.310000000000000053e-01	1.019923509422044966e-03
1.320000000000000062e-01	1.012196816168847713e-03
1.330000000000000071e-01	1.004586313791638310e-03
1.340000000000000080e-01	9.970894010021484188e-04
1.350000000000000089e-01	9.897035535873178937e-04
1.360000000000000098e-01	9.824263215756463222e-04
