1.000000000000000048e-04	1.021710736440219341e-01
2.000000000000000096e-04	5.108553682201096707e-02
2.999999999999999737e-04	3.405702454800731138e-02
4.000000000000000192e-04	2.554276841100548354e-02
5.000000000000000104e-04	2.043421472880438752e-02
5.999999999999999474e-04	1.702851227400365569e-02
6.999999999999999929e-04	1.459586766343170562e-02
8.000000000000000383e-04	1.277138420550274177e-02
8.999999999999999754e-04	1.135234151600243713e-02
1.000000000000000021e-03	1.021710736440219376e-02
1.100000000000000066e-03	9.288279422183812195e-03
1.199999999999999895e-03	8.514256137001827845e-03
1.299999999999999940e-03	7.859313357232456873e-03
1.399999999999999986e-03	7.297933831715852811e-03
1.500000000000000031e-03	6.811404909601462797e-03
1.600000000000000077e-03	6.385692102751370884e-03
1.699999999999999905e-03	6.010063155530702417e-03
1.799999999999999951e-03	5.676170758001218564e-03
1.899999999999999996e-03	5.377424928632733650e-03
2.000000000000000042e-03	5.108553682201096881e-03
2.099999999999999870e-03	4.865289221143901874e-03
2.200000000000000133e-03	4.644139711091906098e-03
2.299999999999999961e-03	4.442220593218345302e-03
2.399999999999999790e-03	4.257128068500913923e-03
2.500000000000000052e-03	4.086842945760877852e-03
2.599999999999999881e-03	3.929656678616228437e-03
2.700000000000000143e-03	3.784113838667479187e-03
2.799999999999999972e-03	3.648966915857926405e-03
2.899999999999999800e-03	3.523140470483515120e-03
3.000000000000000062e-03	3.405702454800731398e-03
3.099999999999999891e-03	3.295841085291030190e-03
3.200000000000000153e-03	3.192846051375685442e-03
3.299999999999999982e-03	3.096093140727937832e-03
3.399999999999999811e-03	3.005031577765351208e-03
3.500000000000000073e-03	2.919173532686340951e-03
3.599999999999999901e-03	2.838085379000609282e-03
3.700000000000000164e-03	2.761380368757349654e-03
3.799999999999999992e-03	2.688712464316366825e-03
3.899999999999999821e-03	2.619771119077485624e-03
4.000000000000000083e-03	2.554276841100548440e-03
4.100000000000000346e-03	2.491977405951754671e-03
4.199999999999999740e-03	2.432644610571950937e-03
4.300000000000000003e-03	2.376071480093533504e-03
4.400000000000000265e-03	2.322069855545953049e-03
4.499999999999999660e-03	2.270468303200487599e-03
4.599999999999999922e-03	2.221110296609172651e-03
4.700000000000000185e-03	2.173852630723871124e-03
4.799999999999999580e-03	2.128564034250456961e-03
4.899999999999999842e-03	2.085123951918814965e-03
5.000000000000000104e-03	2.043421472880438926e-03
5.100000000000000366e-03	2.003354385176900950e-03
5.199999999999999761e-03	1.964828339308114218e-03
5.300000000000000024e-03	1.927756106490979967e-03
5.400000000000000286e-03	1.892056919333739594e-03
5.499999999999999681e-03	1.857655884436762482e-03
5.599999999999999943e-03	1.824483457928963203e-03
5.700000000000000205e-03	1.792474976210911217e-03
5.799999999999999600e-03	1.761570235241757560e-03
5.899999999999999863e-03	1.731713112610541293e-03
6.000000000000000125e-03	1.702851227400365699e-03
6.100000000000000387e-03	1.674935633508556386e-03
6.199999999999999782e-03	1.647920542645515095e-03
6.300000000000000044e-03	1.621763073714633813e-03
6.400000000000000307e-03	1.596423025687842721e-03
6.499999999999999702e-03	1.571862671446491548e-03
6.599999999999999964e-03	1.548046570363968916e-03
6.700000000000000226e-03	1.524941397671969283e-03
6.799999999999999621e-03	1.502515788882675604e-03
6.899999999999999883e-03	1.480740197739448434e-03
7.000000000000000146e-03	1.459586766343170475e-03
7.100000000000000408e-03	1.439029206253830077e-03
7.199999999999999803e-03	1.419042689500304641e-03
7.300000000000000065e-03	1.399603748548245655e-03
7.400000000000000328e-03	1.380690184378674827e-03
7.499999999999999722e-03	1.362280981920292689e-03
7.599999999999999985e-03	1.344356232158183413e-03
7.700000000000000247e-03	1.326897060311973357e-03
7.799999999999999642e-03	1.309885559538742812e-03
7.900000000000000772e-03	1.293304729671163663e-03
8.000000000000000167e-03	1.277138420550274220e-03
8.099999999999999561e-03	1.261371279555826251e-03
8.200000000000000691e-03	1.245988702975877336e-03
8.300000000000000086e-03	1.230976790891830704e-03
8.399999999999999481e-03	1.216322305285975468e-03
8.500000000000000611e-03	1.202012631106140353e-03
8.600000000000000006e-03	1.188035740046766752e-03
8.699999999999999400e-03	1.174380156827838301e-03
8.800000000000000530e-03	1.161034927772976524e-03
8.899999999999999925e-03	1.147989591505864555e-03
8.999999999999999320e-03	1.135234151600243799e-03
9.100000000000000450e-03	1.122759051033208125e-03
9.199999999999999845e-03	1.110555148304586326e-03
9.299999999999999239e-03	1.098613695097010136e-03
9.400000000000000369e-03	1.086926315361935562e-03
9.499999999999999764e-03	1.075484985726546643e-03
9.599999999999999159e-03	1.064282017125228481e-03
9.700000000000000289e-03	1.053310037567236441e-03
9.799999999999999684e-03	1.042561975959407482e-03
9.900000000000000813e-03	1.032031046909312683e-03
1.000000000000000021e-02	1.021710736440219463e-03
1.009999999999999960e-02	1.011594788554672723e-03
1.020000000000000073e-02	1.001677192588450475e-03
1.030000000000000013e-02	9.919521713011836793e-04
1.039999999999999952e-02	9.824141696540571091e-04
1.050000000000000065e-02	9.730578442287804615e-04
1.060000000000000005e-02	9.638780532454899836e-04
1.069999999999999944e-02	9.548698471403919150e-04
1.080000000000000057e-02	9.460284596668697968e-04
1.089999999999999997e-02	9.373492994864398523e-04
1.099999999999999936e-02	9.288279422183812412e-04
1.110000000000000049e-02	9.204601229191165150e-04
1.119999999999999989e-02	9.122417289644816013e-04
1.129999999999999928e-02	9.041687933099286064e-04
1.140000000000000041e-02	8.962374881054556083e-04
1.149999999999999981e-02	8.884441186436690605e-04
1.159999999999999920e-02	8.807851176208787800e-04
1.170000000000000033e-02	8.732570396924952804e-04
1.179999999999999973e-02	8.658565563052706467e-04
1.190000000000000085e-02	8.585804507901002988e-04
1.200000000000000025e-02	8.514256137001828496e-04
1.209999999999999964e-02	8.443890383803466125e-04
1.220000000000000077e-02	8.374678167542781932e-04
1.230000000000000017e-02	8.306591353172516293e-04
1.239999999999999956e-02	8.239602713227575474e-04
1.250000000000000069e-02	8.173685891521755703e-04
1.260000000000000009e-02	8.108815368573169067e-04
1.269999999999999948e-02	8.044966428663144660e-04
1.280000000000000061e-02	7.982115128439213605e-04
1.290000000000000001e-02	7.920238266978445012e-04
1.299999999999999940e-02	7.859313357232457740e-04
1.310000000000000053e-02	7.799318598780300912e-04
1.319999999999999993e-02	7.740232851819844580e-04
1.329999999999999932e-02	7.682035612332476643e-04
1.340000000000000045e-02	7.624706988359846414e-04
1.349999999999999985e-02	7.568227677334959025e-04
1.359999999999999924e-02	7.512578944413378021e-04
1.370000000000000037e-02	7.457742601753425795e-04
1.379999999999999977e-02	7.403700988697242170e-04
1.389999999999999916e-02	7.350436952807333805e-04
1.400000000000000029e-02	7.297933831715852377e-04
1.409999999999999969e-02	7.246175435746236718e-04
1.420000000000000082e-02	7.195146031269150384e-04
1.430000000000000021e-02	7.144830324756778778e-04
1.439999999999999961e-02	7.095213447501523205e-04
1.450000000000000074e-02	7.046280940967029807e-04
1.460000000000000013e-02	6.998018742741228277e-04
1.469999999999999953e-02	6.950413173062716188e-04
1.480000000000000066e-02	6.903450921893374134e-04
1.490000000000000005e-02	6.857119036511538862e-04
1.499999999999999944e-02	6.811404909601463447e-04
1.510000000000000057e-02	6.766296267816021949e-04
1.519999999999999997e-02	6.721781160790917063e-04
1.529999999999999936e-02	6.677847950589669472e-04
1.540000000000000049e-02	6.634485301559866783e-04
1.549999999999999989e-02	6.591682170582060596e-04
1.559999999999999928e-02	6.549427797693714061e-04
1.569999999999999868e-02	6.507711697071460891e-04
1.580000000000000154e-02	6.466523648355818315e-04
1.590000000000000094e-02	6.425853688303267280e-04
1.600000000000000033e-02	6.385692102751371101e-04
1.609999999999999973e-02	6.346029418883349657e-04
1.619999999999999912e-02	6.306856397779131256e-04
1.629999999999999852e-02	6.268164027240610055e-04
1.640000000000000138e-02	6.229943514879386678e-04
1.650000000000000078e-02	6.192186281455874580e-04
1.660000000000000017e-02	6.154883954459153522e-04
1.669999999999999957e-02	6.118028361917481625e-04
1.679999999999999896e-02	6.081611526429877342e-04
1.689999999999999836e-02	6.045625659409581626e-04
1.700000000000000122e-02	6.010063155530701766e-04
1.710000000000000062e-02	5.974916587369703694e-04
1.720000000000000001e-02	5.940178700233833759e-04
1.729999999999999941e-02	5.905842407168897896e-04
1.739999999999999880e-02	5.871900784139191505e-04
1.750000000000000167e-02	5.838347065372682335e-04
1.760000000000000106e-02	5.805174638864882622e-04
1.770000000000000046e-02	5.772377042035137283e-04
1.779999999999999985e-02	5.739947957529322776e-04
1.789999999999999925e-02	5.707881209163237447e-04
1.799999999999999864e-02	5.676170758001218997e-04
1.810000000000000150e-02	5.644810698564748036e-04
1.820000000000000090e-02	5.613795255166040624e-04
1.830000000000000029e-02	5.583118778361854983e-04
1.839999999999999969e-02	5.552775741522931628e-04
1.849999999999999908e-02	5.522760737514699741e-04
1.859999999999999848e-02	5.493068475485050678e-04
1.870000000000000134e-02	5.463693777755183325e-04
1.880000000000000074e-02	5.434631576809677810e-04
1.890000000000000013e-02	5.405876912382112350e-04
1.899999999999999953e-02	5.377424928632733216e-04
1.909999999999999892e-02	5.349270871414761467e-04
1.919999999999999832e-02	5.321410085626142403e-04
1.930000000000000118e-02	5.293838012643623924e-04
1.940000000000000058e-02	5.266550187836182206e-04
1.949999999999999997e-02	5.239542238154971466e-04
1.959999999999999937e-02	5.212809879797037412e-04
1.969999999999999876e-02	5.186348915940199901e-04
1.980000000000000163e-02	5.160155234546563415e-04
1.990000000000000102e-02	5.134224806232258204e-04
2.000000000000000042e-02	5.108553682201097314e-04
2.009999999999999981e-02	5.083137992239897610e-04
2.019999999999999921e-02	5.057973942773363613e-04
2.029999999999999860e-02	5.033057814976450326e-04
2.040000000000000147e-02	5.008385962942252375e-04
2.050000000000000086e-02	4.983954811903509126e-04
2.060000000000000026e-02	4.959760856505918396e-04
2.069999999999999965e-02	4.935800659131494780e-04
2.079999999999999905e-02	4.912070848270285546e-04
2.089999999999999844e-02	4.888568116938848181e-04
2.100000000000000130e-02	4.865289221143902307e-04
2.110000000000000070e-02	4.842230978389665719e-04
2.120000000000000009e-02	4.819390266227449918e-04
2.129999999999999949e-02	4.796764020846100798e-04
2.139999999999999888e-02	4.774349235701959575e-04
2.149999999999999828e-02	4.752142960187066790e-04
2.160000000000000114e-02	4.730142298334348984e-04
2.170000000000000054e-02	4.708344407558614944e-04
2.179999999999999993e-02	4.686746497432199262e-04
2.189999999999999933e-02	4.665345828494152185e-04
2.199999999999999872e-02	4.644139711091906206e-04
2.210000000000000159e-02	4.623125504254386683e-04
2.220000000000000098e-02	4.602300614595582575e-04
2.230000000000000038e-02	4.581662495247620492e-04
2.239999999999999977e-02	4.561208644822408007e-04
2.249999999999999917e-02	4.540936606400975089e-04
2.259999999999999856e-02	4.520843966549643032e-04
2.270000000000000143e-02	4.500928354362200134e-04
2.280000000000000082e-02	4.481187440527278042e-04
2.290000000000000022e-02	4.461618936420171967e-04
2.299999999999999961e-02	4.442220593218345302e-04
2.309999999999999901e-02	4.422990201039910647e-04
2.319999999999999840e-02	4.403925588104393900e-04
2.330000000000000127e-02	4.385024619915104879e-04
2.340000000000000066e-02	4.366285198462476402e-04
2.350000000000000006e-02	4.347705261447741922e-04
2.359999999999999945e-02	4.329282781526353234e-04
2.369999999999999885e-02	4.311015765570545724e-04
2.380000000000000171e-02	4.292902253950501494e-04
2.390000000000000110e-02	4.274940319833553598e-04
2.400000000000000050e-02	4.257128068500914248e-04
2.409999999999999989e-02	4.239463636681408180e-04
2.419999999999999929e-02	4.221945191901733062e-04
2.429999999999999868e-02	4.204570931852755255e-04
2.440000000000000155e-02	4.187339083771390966e-04
2.450000000000000094e-02	4.170247903837630472e-04
2.460000000000000034e-02	4.153295676586258147e-04
2.469999999999999973e-02	4.136480714332872038e-04
2.479999999999999913e-02	4.119801356613787737e-04
2.489999999999999852e-02	4.103255969639435139e-04
2.500000000000000139e-02	4.086842945760877852e-04
2.510000000000000078e-02	4.070560702949081191e-04
2.520000000000000018e-02	4.054407684286584533e-04
2.529999999999999957e-02	4.038382357471222411e-04
2.539999999999999897e-02	4.022483214331572330e-04
2.549999999999999836e-02	4.006708770353801358e-04
2.560000000000000123e-02	3.991057564219606803e-04
2.570000000000000062e-02	3.975528157354939283e-04
2.580000000000000002e-02	3.960119133489222506e-04
2.589999999999999941e-02	3.944829098224785142e-04
2.599999999999999881e-02	3.929656678616228870e-04
2.610000000000000167e-02	3.914600522759461004e-04
2.620000000000000107e-02	3.899659299390150456e-04
2.630000000000000046e-02	3.884831697491328414e-04
2.639999999999999986e-02	3.870116425909922290e-04
2.649999999999999925e-02	3.855512212981960043e-04
2.659999999999999865e-02	3.841017806166238321e-04
2.670000000000000151e-02	3.826631971686214823e-04
2.680000000000000090e-02	3.812353494179923207e-04
